Time (s),Arm Angle (deg),Weight Rel Angle (deg),Sling Rel Angle (deg),Arm Omega (deg/s),Weight Rel Omega (deg/s),Proj X (m),Proj Y (m),Proj VX (m/s),Proj VY (m/s),Normal Force (N),Energy Eff,Range Eff,Check Function
13.2800,103.6450,-49.5992,75.5281,-115.5804,195.3554,-8.9105,39.6542,78.5068,-61.6155,0.0000,0.020104,0.047447,7.095952e-2
13.2900,102.5077,-47.7065,-275.5826,-111.9399,183.3518,-8.0879,39.0562,79.8872,-60.5639,0.0000,0.020304,0.047904,1.530053e+1
13.3000,101.4050,-45.9292,-265.2797,-108.6570,172.2362,-7.2855,38.4550,80.0366,-59.9186,0.0000,0.020227,0.048008,1.048461e-1
13.3100,100.3335,-44.2592,-253.7613,-105.6772,161.8740,-6.4880,37.8575,86.2283,-53.2723,0.0000,0.020777,0.055117,8.330191e-2
13.3200,99.2906,-42.6896,-241.6195,-102.9510,152.1455,-5.6258,37.3293,87.2810,-50.9667,0.0000,0.020687,0.057582,1.642019e+1
13.3300,98.2738,-41.2145,-228.9476,-100.4423,142.9626,-4.7552,36.8222,87.2475,-49.7581,0.0000,0.020458,0.058773,1.630984e-6
13.3400,97.2811,-39.8288,-216.4691,-98.1224,134.2549,-3.8856,36.3264,87.9926,-46.4103,0.0000,0.020102,0.063401,1.385718e-6
13.3500,96.3108,-38.5280,-204.8900,-95.9748,125.9780,-3.0081,35.8651,87.8106,-44.7927,0.0000,0.019764,0.065657,6.179396e+1
13.3600,95.3612,-37.3082,-194.5610,-93.9539,118.0346,-2.1318,35.4255,87.2349,-44.4077,0.0000,0.019507,0.065879,1.346737e+0
13.3700,94.4313,-36.1662,-185.6203,-92.0480,110.3948,-1.2621,34.9844,86.6772,-43.9231,0.0000,0.019235,0.066280,8.546228e-7
13.3800,93.5199,-35.0994,-178.0178,-90.2398,103.0198,-0.3983,34.5462,86.0839,-43.7203,0.0000,0.018996,0.066161,1.132090e-1
13.3900,92.6262,-34.1051,-171.5788,-88.5132,95.8740,0.4596,34.1100,85.4980,-43.5205,0.0000,0.018755,0.066031,5.371928e-1
13.4000,91.7494,-33.1812,-166.1007,-86.8535,88.9265,1.3117,33.6758,84.9194,-43.3238,0.0000,0.018515,0.065888,3.632177e-1
13.4100,90.8890,-32.3260,-161.3983,-85.2476,82.1500,2.1580,33.2435,84.3480,-43.1300,0.0000,0.018274,0.065734,2.575954e+0
13.4200,90.0443,-31.5377,-157.3175,-83.6837,75.5206,2.9986,32.8132,83.7836,-42.9392,0.0000,0.018032,0.065567,4.731366e-7
13.4300,89.2152,-30.8152,-153.7359,-82.1509,69.0172,3.8337,32.3847,83.2259,-42.7513,0.0000,0.017790,0.065388,4.895542e-7
13.4400,88.4013,-30.1570,-150.5578,-80.6392,62.6208,4.6632,31.9582,82.6751,-42.5662,0.0000,0.017548,0.065197,5.361669e-7
13.4500,87.6024,-29.5624,-147.7088,-79.1394,56.3145,5.4872,31.5334,82.1310,-42.3839,0.0000,0.017306,0.064994,6.058402e-7
13.4600,86.8185,-29.0305,-145.1481,-77.6428,50.0828,6.2839,31.1401,53.6134,-4.7365,0.0000,0.006472,0.378129,3.915718e+1
13.4700,86.0495,-28.5606,-142.9952,-76.1413,43.9115,6.7813,31.1318,45.2000,2.7998,0.0000,0.004845,0.609880,5.490383e+1
13.4800,85.2957,-28.1522,-141.0412,-74.6172,37.7709,7.2082,31.1710,41.3428,4.3160,0.0000,0.004221,0.703937,2.889118e+1
13.4900,84.5571,-27.8048,-139.2260,-73.1144,31.7349,7.6027,31.2142,28.7604,4.0762,0.0000,0.002534,0.993822,2.260888e+1
13.5000,83.8332,-27.5169,-137.9491,-71.6524,25.8336,7.8754,31.2548,25.9884,4.1155,0.0000,0.002242,1.096784,1.627456e+1
13.5100,83.1244,-27.2885,-136.7497,-70.0985,19.8457,8.1255,31.2987,19.4890,7.9041,0.0000,0.001765,1.494398,7.325765e+0
13.5200,82.4314,-27.1200,-135.6913,-68.4875,13.8311,8.2971,31.4009,14.2095,14.2498,0.0000,0.001693,1.504242,7.722613e+0
13.5300,81.7549,-27.0120,-134.5367,-66.8140,7.7822,8.4229,31.5876,11.8388,21.9958,0.0000,0.002105,1.047624,4.655158e+0
13.5400,81.0952,-26.9643,-133.2089,-65.1162,1.7625,8.5419,31.8253,12.1466,25.2071,0.0000,0.002403,0.941724,3.849011e+0
13.5500,80.4521,-26.9758,-131.6732,-63.5023,-4.0510,8.6701,32.0975,13.4918,29.2330,0.0000,0.002876,0.881926,2.503409e+0
13.5600,79.8260,-27.0465,-129.9339,-61.7037,-10.1046,8.8069,32.3980,13.7567,30.6148,0.0000,0.003041,0.858181,1.348734e+0
13.5700,79.2184,-27.1782,-128.0860,-59.8024,-16.2597,8.9445,32.7066,13.7609,30.9690,0.0000,0.003080,0.850483,1.398566e+0
13.5800,78.6302,-27.3719,-126.1491,-57.8226,-22.4768,9.0823,33.0167,13.7906,31.1329,0.0000,0.003097,0.848595,1.299448e+0
13.5900,78.0622,-27.6280,-124.1098,-55.7622,-28.7606,9.2196,33.3309,13.6357,31.7285,0.0000,0.003155,0.828679,5.241101e-1
13.6000,77.5152,-27.9473,-121.9599,-53.6171,-35.1195,9.3547,33.6507,13.3901,32.1654,0.0000,0.003189,0.808916,7.690101e-1
13.6100,76.9902,-28.3307,-119.7031,-51.3826,-41.5640,9.4875,33.9736,13.1437,32.4520,0.0000,0.003206,0.792566,6.716359e-1
13.6200,76.4879,-28.7789,-117.3339,-49.0532,-48.1061,9.6168,34.3005,12.6719,32.9438,0.0000,0.003236,0.761569,2.392462e-1
13.6300,76.0094,-29.2932,-114.8495,-46.6234,-54.7590,9.7404,34.6322,12.0653,33.3552,0.0000,0.003252,0.725830,4.713601e-1
13.6400,75.5558,-29.8745,-112.2544,-44.0870,-61.5375,9.8580,34.9670,11.4245,33.6059,0.0000,0.003248,0.691100,3.263535e-1
13.6500,75.1281,-30.5244,-109.5531,-41.4374,-68.4582,9.9680,35.3045,10.5058,33.8854,0.0000,0.003238,0.640992,1.816213e-1
13.6600,74.7274,-31.2442,-106.7568,-38.6675,-75.5399,10.0665,35.6446,9.0842,34.1313,0.0000,0.003211,0.562971,2.969827e-1
13.6700,74.3551,-32.0358,-103.8950,-35.7692,-82.8037,10.1468,35.9865,6.8212,34.1971,0.0000,0.003147,0.434771,2.134580e-1
13.6800,74.0125,-32.9010,-101.0057,-32.7337,-90.2737,10.2015,36.3279,4.1117,33.9376,0.0000,0.003057,0.271323,2.190021e-1
13.6900,73.7010,-33.8420,-98.1076,-29.5513,-97.9766,10.2327,36.6642,2.2748,33.2932,0.0000,0.002953,0.155338,1.540065e-1
13.7000,73.4220,-34.8614,-95.1835,-26.2104,-105.9445,10.2493,36.9935,1.1383,32.5726,0.0000,0.002857,0.080198,1.330161e-1
13.7100,73.1773,-35.9619,-92.2239,-22.6979,-114.2140,10.2569,37.3157,0.4430,31.8810,0.0000,0.002770,0.032116,1.136520e-1
13.7200,72.9687,-37.1468,-89.2292,-18.9983,-122.8283,10.2590,37.6313,0.0159,31.2478,0.0000,0.002694,0.001182,2.632157e+0
13.7300,72.7980,-38.4198,-86.2094,-15.0934,-131.8375,10.2578,37.9409,-0.2469,30.6711,0.0000,0.002625,-0.018821,3.529145e-1
13.7400,72.6676,-39.7851,-83.1836,-10.9643,-141.2962,10.2544,38.2449,-0.4064,30.1363,0.0000,0.002563,-0.031701,3.875498e-1
13.7500,72.5796,-41.2475,-80.1779,-6.5869,-151.2725,10.2499,38.5437,-0.4935,29.6378,0.0000,0.002505,-0.039359,2.318862e-1
13.7600,72.5367,-42.8125,-77.2239,-1.9317,-161.8476,10.2447,38.8378,-0.5277,29.1704,0.0000,0.002451,-0.042983,1.264737e-1
13.7700,72.5417,-44.4861,-74.3559,2.9292,-172.9036,10.2395,39.1272,-0.5215,28.7312,0.0000,0.002402,-0.043356,1.185853e-1
13.7800,72.5963,-46.2729,-71.6081,8.0604,-184.5964,10.2344,39.4125,-0.4843,28.3176,0.0000,0.002355,-0.041059,1.201339e-1
13.7900,72.7041,-48.1810,-69.0162,13.5731,-197.1837,10.2299,39.6937,-0.4231,27.9271,0.0000,0.002311,-0.036559,2.975175e+0
13.8000,72.8691,-50.2199,-66.6079,19.4970,-210.7643,10.2258,39.9717,0.0562,26.6540,0.0000,0.002192,0.005162,2.169917e+0
13.8100,73.0956,-52.4001,-64.5087,25.9006,-225.5244,10.2263,40.2375,1.1434,24.5518,0.0000,0.002017,0.117098,6.777900e-1
13.8200,73.3894,-54.7359,-62.8671,32.9774,-241.9291,10.2397,40.4795,2.4605,22.5089,0.0000,0.001866,0.281115,5.829617e-1
13.8300,73.7577,-57.2449,-61.6564,40.7979,-260.1929,10.2653,40.7027,2.6416,22.1420,0.0000,0.001836,0.308345,4.273384e+0
13.8400,74.2082,-59.9469,-60.7269,49.4630,-280.6051,10.2923,40.9227,2.7186,21.9121,0.0000,0.001816,0.321928,3.211880e+0
13.8500,74.7502,-62.8654,-60.0749,59.1103,-303.5439,10.3195,41.1411,2.7138,21.7755,0.0000,0.001801,0.324461,2.408445e+1
13.8600,75.3941,-66.0274,-59.7116,69.8634,-329.3610,10.3466,41.3582,2.7091,21.6394,0.0000,0.001788,0.327029,2.373074e+0
13.8700,76.1514,-69.4629,-59.6467,81.7767,-358.2384,10.3737,41.5739,2.7044,21.5038,0.0000,0.001776,0.329634,4.416934e+0
